,내용,별점
47,역시 가성비 좋은 아이템 알람용으로 샀습니다그리고 밴드줄을 추가로 구매했는데 저는 미밴드만사면 밴드는 안오는줄 알고 구매했는데 기본으로 하나 오네요 괜히 검은색 두개가 생겨버렸다능 그리고 알람용으로 샀는데 알람은 번 울리면 꺼집니다 그리고 분정도 후에 다시 울려요 계속울리는 것보단 잠깐 꺼졌다가 다시 울리는게 기상에 도움이 될 듯 합니다  뭐 심박수랑 만보기 수면모니터는 저한테 있으나 마나한 기능이긴해요심장 건강하고 걸음 수 안다고 더 걷는 것도 아니고 수면모니터 된다고 잠을 더잘수도 없는거니까요  아침에 일찍일어나서 와이프가 알람소리 시끄럽다고 잔소리하길래 산 아이템입니다좋아요,5
48,기본정보  포장상태 만족  속도 보통 제품정보아이폰s기준일사용  OLED 정상작동  한글설명서를 통한 손쉬운 사용   만보칼로리이동거리 심박수알람수면정보Mi피트 앱에서만확인가능 전화 및 메세지수신알람 쉬운 확인  밴드 착용감 만족함  배터리상태 구매후 완충한 상태에서 일경과 모든기능활성화  아이폰이라 스마트락은 확인할수 없었음한줄평  정말 가성비 갑  와이프용 재구매,5
49,가볍고 오래가네요이가격에 수면체크기능까지되서 놀랍네요방수도 잘되서 샤워할때도 안벗어도 됩니다단 손목 들었을때 액정이 켜지는 반응속도가약간 느린감이 있네요 체감상 초 정도 걸리는듯그거 외엔 매우 만족합니다추천해요,5
50,친구 생일선물 주려고 샀어요만족스러워요 기본 자 이상 작성시 P 즉시지급 이미지 등록시 P 즉시 추가지급개당 상품 가격이 원 이하 상품은 적립대상에서 제외되며리뷰 포인트는 최초 회 작성시에만 지급됩니다같은 단어가 반복된 내용은 임의로 삭제되며 지급된 포인트가 회수될 수 있습니다 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요,5
51,시계만보기심박수 등 기능이 많네요 팔만 들면 시계가 표시되니 편리하구요 한 번 충전에 며칠씩 쓸 수 있어 아주 편합니다 가볍고 방수되고 착용감도 거의 없고 생각보다 좋네요 설치한 앱을 보니 더 많은 기능들을 쓸 수가 있네요가성비 쵝오 ,5
52,상태도 좋고요 지금 몇일 써보고 있는데 스마트 워치는 처음이라 제가 잘 몰라서 그런거겠지만 앱을 통해서 들어가야만 앱내에 기록이 남고 앱을 실행하지 않으면 자정을 기준으로 기록이 초기화됩니다 자야하는 밤에 자지 않고 낮에 자면 잔것으로 기록되지 않아요 그래도 이걸로 인해서 오늘은 얼마를 걸었는지 확인도 해보게 되고 더 걷게 됩니다 잘 쓰고 있어요 감사합니다,5
53,만족합니다 야마사 만보기 사려다가 미밴드와 가격차이도 별로 안 나는 편이라 미밴드 구입했습니다 오늘부터 걷기 운동하고 있는데 휴대폰을 꼭 챙겨야 하는 번거로움은 있네요 만보기가 아닌 그냥 시계로도 가능하니 만족합니다 도 빨리 온 거라 또 만족합니다,5
54,적극추천 재구매도 했어요  하나 있었는데 잃어버려서 네이버에서 가장 저렴한 이 곳에서 구매했어요 전주인데 이틀만에  왔고 정품 상자 안에 들어 왔네요 필름은 안 붙어 있음 스트랩 하나 충전기 하나 이렇게 기본 패키지 입니다 만족해서 다른 사람 추천해주어 제 계정으로 두개나 더 구매하네요 추천bb,5
55, 시계로 잘 사용하고 있습니다 굳이 핸드폰보며 시간확인하지 않아도 되니 좋아요  회의시간 수업시간 대중교통 이용시  핸폰을 무음으로 해놓더라도 문자카톡 등이  왔음을 진동으로 알려주니 좋아요  제가 제일 좋아하는 기능은 운동알림기능입니다 일정시간 움직이지 않고 있으면 본인이 정해놓은 시간저는 시간에 일어나서 움직여라고 진동이 울려주니까 너무 오래 앉아있지 않고 잠깐 일어나서 화장실이라도 다녀오려고 하고 있어서 아주 좋습니다,5
56,목요일밤에 주문해서토요일에 도착했습니다제품 처음에 개봉하면 충전이 안되어있기때문에충전을 바로 해주셔야해요충전할때 고속충전기로 충전을 하면전력량이 너무커서 고장위험이 있다고해서저는 노트북usb에 꽂아서 충전했습니다풀충전하고 하루 사용하니프로정도 배터리 닳았어요그리고 화면에 표시되는 시계 디스플레이도 저거 말고 오늘 날짜와함께 시간이 나오도록 변경할수 있어요운동도 해봤는데 아주 만족해요,5
57,미밴드 가 국내에 출시되었기에 그것을 구입하려고 계획했었지만예상보다 비싼 가격과 국내 유통사를 둘러싼 논란으로 인하여 보류하고간단하지만 꼭 필요한 기능은 갖춰진 미밴드 를 구입하게 되었습니다스마트밴드 구입의 이유가 무엇보다도 낡은 시계를 대체하고자 하는 것이 첫 번째무음모드에서도 전화 등 연락을 놓치지 않기 위한 것이 두 번째인데미밴드 의 기능으로도 이 두 가지를 충분히 소화할 수 있었습니다은 주문 일에 받았습니다만족합니다,5
58,벌써 개째 구매지만 정말 아무리 생각해도 가성비 짱이다주위 분들에게 선물로 그만이다심박수 걸음수 시간 날짜 등등도 좋은 기능이지만가장 기특한 건문자 톡 전화가 올 때마다 진동으로 알려주는 기능이다핸드폰을 무음으로 해 놓아도 걱정이 없다덤으로 핸드폰과 일정 거리이상 떨어질 때 알려주는 기능도핸드폰 분실방지에 톡톡히 한 몫 한다,5
59,처음 미밴드  를 써보고 조금 아쉬운부분이 있어서기어핏로 넘어도 가보고 고장난이후로 가격도 부담스럽구미밴드  가 나왔길래 기다릴까 하다가더이상 웨어러블이 없이는 전화를 받을수없는 몸이 되어버려 가격도 착하길래 우선 미밴드를 다시쓰기위해 주문했습니다역시 가볍고 디스플레이 해상도를 포기한대신 배터리를 택한가격대비 최고의 웨어러블이라고 생각합니다 ,5
60,오전 주문해서 다음날 바로받아서정말 좋았어요 일부러 밴드 액정필름추기주문했는데 액정필름 전혀안붙어요 접착력이도 없어요 둘다 마찬가지 혹시잘못하고있나해서 이쪽저쪽다해봐도 손톱에도 안붙음 밴드는 색이 좀 다양했으면 좋겠습니다,5
61,가격과 이 참 마음에 들었습니다 근데 첫 화면상에 보시면 한글설명서 주는걸로 되어있던데아니였나요 처음에 좀 당황했어요다행이도 설명서가 영문이여서 무리없이 잘 쓰고 있습니다확실하게 잘 구별해서 판매했으면 좋겠네요 혼란스러웠습니다,5
62,액정창이 작은것 빼고는 가성비 이만한 스마트밴드 없다고 생각합니다 충전 한번 하면 거의 한달 가까이 가고요 시계걸음수거리심박수 등왠만한 기능은 거의 다 있습니다 그리고 한가지 참고해야 할 부분이 제 폰 처럼 안드버전이 낮은 폰은 앱 자체가 보이질 않고 깔수가 없으니 그 점 참고하시면 되겠네요,5
63,정말 좋습니다 도 빠르고 처음 미밴드를 받았을때 전원이 안켜지는 이른바 뽑기운같은게 있다하던데 제가 받은건 없었구요 충전해서 일단 잘쓰고있습니다 인터넷에 좋은 평도 있고해서 한 년은 쓸것같아보이는데그리고 전화가 왔을때 진동오는거 있지않습니까 그건 좋은데 미밴드 화면하단에 동그란버튼누르면 전화가 받아지는 그런 기능이 없어 조금 아쉽긴 합니다 또 요일이랑 시간나타나는건 좋은데 아 시계만 나타나는 화면은  딱 각이 져있고 숫자글체가 미밴드 검정회색 색상조합에 잘어울리는데 화면이랑 요일이 같이나타는경우의 숫자와 영어가 예쁘지 않아서 좀 아쉽습니다 그냥 화면요일을 같이 붙이지말고 동그란버튼을 한번눌렸을때 각져있는 숫자가 나오고 다시한번더 누르면 요일이 나타나는 그런게 있었으면 참좋았을텐데 말이죠일단 그 외를 제외하면 딱히 불편한 기능은 없습니다 색깔이 야무딱지고 정말 좋슴돠번창하세요,5
64,목요일 출국이라 월요일에 주문하고꼭 수요일엔 받길 바라고있었는데 정확히 수요일에 도착했어요 은 일단 빠르고요물건은 정말 가격대비 좋아요 손목 시계가 약이 항상 자주닳아서 너무 짜증났는데 이건 그런걱정 할 필요없고 샤워시에도 착용가능해사 너무 좋아요 지금 인도네시아 와서도 폰에 어플이랑 잘 연동해서 인도네시아 시각으로 잘뜨고 만보걷기도 정말 유용한거같아요엄마도 사드릴까 생각중이에요,5
65,샤오미 제품을 여러개 사용하고 있는데 밴드는 필요성을 느끼지 못하고 있다가 만보기로 활용하기 위해 구입했습니다만보기 뿐 아니라 다른 여러가지 기능도 많고 사이즈도 앙증맞고 가볍고 방수도 되고 거기에 저렴하기까지 하네요추천합니다,5
66,쓰고있던 제품인데 수영할때 차고 물속에 계속 들어가서인가 화면이 충전을해도 흐려서 안보여 다시 구매했습니다또 하나는 제꺼보고 아시는분이 주문해달라고해서 같이 구매합니다 깊은수면과 하루에 몇보를 걸었는지 확인할수있어  좋아요,5
67,개째 구입이에요아이폰 유져인데 밴드와 고민하다가 그간 사용하던 밴드로 결정했습니다충전주기도 그렇고 너무 만족하며 사용하고있습니다특히 수신전화를 바로 알고수면질을 모니터 할수있어 행동패턴에 도움이 많이 됩니다부모님과 아이들에게도 하나씩 선물했습니다너무 잘 사용하고 있습니다,5
68,남편이 일반 금속 알러지가 있어서 시계를 못차다가  사과시계는 너무 비싸고 해서 미밴드 주문했어요 일단 하루에 몇걸음 걸었느냐  그것때문에 샀고 다른 용도로는 사용하지 않을것같아서  그정도만 사용하니까 좋은것같아요 감사합니다  ,5
69,완전 맘에 듭니다 언제 어디서나 착용하고있을수 있어요 잠잘때도 착용할 정도로 편하고 수면시간까지 나오니 강추드립니다운동할때 GPS표시도 되고 트래드밀에서도 기록 되고 다양한 기능이 많아요 게다가 알림 기능까지 가능합니다문자 카톡 수신 알람도 나오고요 물론 확인은 안됩니다 확인을 원하면 스마트워치를 사세요아무튼 가격대비 최고입니다,5
70,제품이 도착하고 충전후 사용하는데코어 문제로 업체와 연락 후 업체에서 회수해 갔었습니다대응도 빠르고 다시 보내준 제품의 상태도 좋았습니다물건에 하자가 있을 수 있지만이후 대응이 너무 마음에 들었습니다역시 물건이 잘 팔리는 회사는 다 그만한 이유가 있습니다대박나세요,5
71,상품 잘 받았고 잘 쓰고있습니다지금도 계속 차면서 수면체크 등등에 쓰고있어요허나 상태가 매우좋지가 않았어요화요일에 주문하고 금요일날 수령했는데 일단 기간조차 매우 느렸고해주시는 기사분도 좋지가 않네요저희 집은 마당이 있는 주택입니다벨눌러서 응답이없다고참고로 저희집은 벨이 고장나있기때문에 눌러도 응답을 해줄수있지도 않았던상황입니다 전화도 하지않고 물건을 마당에다가 던지고 그냥가셨더군요  얘기라도 하던가 밤시까지 기달려도 오질 않길래 조회해보니 시에 완료전화하니깐 그제서야 아는동생시켰는데 아는동생이 마당에던졌는데 못봤냐고 반문이게 정상적인 택배업체맞나요 아는동생에 왜 시키고 물건을 왜 던지고 왜 연락조차안하는지 알 수가 없네요전자제품인거 알면서도 던지는 태도 이해하지를 못했었네요 사진보다시피 제품은 결국 찌그러진상태로 받게됬었습니다 다행스럽게도 물건에 손상이 없어서 다행이었지 손상까지있었다면 전 다시는 거래하고싶지않았어요 기간도 느린데다가 기사의 행동조차 만족스럽지않네요판매자분께서 cj대한통운과 제휴상태가 아니시라면 다른 택배업체에 맡겨주세요 저같은 피해자가 더 생겨나지 않길바랍니다,5
72,진짜 너무 너무 좋아요 수업할때 쓰고있는데 무겁지도 않고 아담하니 정말 너무 마음에 들어요 몇십만원짜리 굳이 안사고 저렴이로 구매해서 다니니 더 좋은 것 같습니다 대만족 완전좋아 꾸준히쓸 생각입니다 지인 선생님들 에게도 추천해주어 구매했답니다,5
73,가성비이 너무 좋습니다 약간 아쉬운점은 보호필름이 터치부분구멍이 안나서 완전히 부착이 안되서 뜬다는 점 보호필름 옵션으로 사시는 분들 고려를 좀 해야할거 같습니다 보조배터리랑 같이 사서 카카오체카로 다쉬 캐쉬백 환불 하니까 확실히 자렴하네여,5
